,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.KES.price,quote.KES.volume_24h,quote.KES.volume_change_24h,quote.KES.percent_change_1h,quote.KES.percent_change_24h,quote.KES.percent_change_7d,quote.KES.percent_change_30d,quote.KES.percent_change_60d,quote.KES.percent_change_90d,quote.KES.market_cap,quote.KES.market_cap_dominance,quote.KES.fully_diluted_market_cap,quote.KES.tvl,quote.KES.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266547.81527364,557580259.3649158,True,,10,,,,2023-09-17T09:58:00.000Z,2769.8016435160766,17257068425.189625,-42.7473,0.32368768,-0.78681354,3.80813074,-13.43579383,-27.62660331,23.09132082,1139126760061.928,0.7395,1544386718781.7266,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89188300636.23566,89188363624.80313,True,,11,71659659264.0,5994595356.019346,,2023-09-17T09:58:00.000Z,12.170874784200091,20858944816.576607,-23.7596,0.11057524,-0.13820513,6.42991875,14.89241027,4.8345743,19.81781218,1085499639259.2175,0.7048,1085500405885.3378,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T09:58:00.000Z,145.53300704089003,6991499256.391831,-40.9744,0.01869751,0.03502213,0.0394719,0.1066955,0.03798629,0.06002311,778294308658.6572,0.5053,778294308659.3472,,2023-09-17T09:59:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 13:00:12.302854
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1229376546.6874495,1356435903.9926293,True,,13,,,,2023-09-17T09:58:00.000Z,602.0267579689862,9735313536.22262,-34.0331,0.0104744,-1.16262927,-1.02268225,-7.81774922,-20.39160499,-8.70004897,740117576725.3531,0.4807,816610709672.7888,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T09:58:00.000Z,76.20242880678263,25180751745.691486,-13.5229,0.14399215,-0.79306289,-0.6200407,-9.02132135,-29.5061217,-12.32012847,710166178269.1978,0.4611,762024288067.4374,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73662726.72743528,84000000.0,False,,15,,,,2023-09-17T09:58:00.000Z,9346.213539787,32605623637.336403,-23.708,0.36848129,-1.5905896,4.50907654,-1.3913814,-30.84367693,-16.74078217,688467573917.5853,0.447,785081937341.4576,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T09:58:00.000Z,3864258.5214088443,15925784155.549627,-44.7328,0.0554957,-0.02837217,2.79077364,0.21278002,-11.50128613,0.64820431,629776611877.4086,0.4088,629776611877.2006,,2023-09-17T09:59:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 13:00:12.302854
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T09:58:00.000Z,0.0010624359665608154,8670581009.705065,-18.8787,0.04471524,-2.0097588,-1.43924029,-12.79216505,-5.54180225,1.46036272,626143358885.9376,0.4065,626400601840.0989,,2023-09-17T09:59:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 13:00:12.302854
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506568.75,19506568.75,False,,18,,,,2023-09-17T09:58:00.000Z,30939.200231237173,22254621570.267784,-40.7769,-0.07899914,-1.27141513,12.69045186,15.1532079,-13.47917454,99.267307,603517636380.6439,0.392,649723204855.4045,,2023-09-17T09:59:05.000Z,,,,,,2023-09-17 13:00:12.302854
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T09:58:00.000Z,903.5574483959405,12960645801.708673,-31.5946,-0.02771879,-1.15267155,1.82243628,-0.01592085,-9.46636855,21.53981393,503145938441.67474,0.3266,903557448395.5292,,2023-09-17T09:59:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 13:00:12.302854
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286395.9,985239504.0,False,,20,,,,2023-09-17T09:58:00.000Z,536.5143935666665,86305101.362425,-3.3503,1.39412164,1.12910483,-3.90224922,-5.74774871,-7.53121007,5.00210715,498575527146.0417,0.3238,528595175006.5367,,2023-09-17T09:59:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 13:00:12.302854
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19488087.0,19488087.0,False,,1,,,,2023-09-17T10:03:00.000Z,3868970.1731774616,951409469534.3237,-41.8336,0.12270746,0.33515731,2.95451588,0.58850169,-11.41291499,0.77634749,75398827335287.44,48.9456,81248373636726.67,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
1,1027,Ethereum,ETH,ethereum,7394,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120224406.72279915,120224406.72279915,True,,2,,,,2023-09-17T10:03:00.000Z,237841.00736963758,388976390619.09735,-38.221,0.14254778,0.0163624,0.70189709,-2.9549892,-14.41236227,-5.13075944,28594294005367.58,18.556,28594294005368.03,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
2,825,Tether USDt,USDT,tether,62379,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T10:03:00.000Z,145.5154115154146,1807060254927.122,-36.4914,-0.00257023,-0.03551304,0.04205616,0.04662362,0.00474454,0.05667158,12083879676323.729,7.8427,12432429131408.184,,2023-09-17T10:04:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 13:05:13.125508
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848317.95479125,153848317.95479125,False,,4,,,,2023-09-17T10:03:00.000Z,31301.792619584372,47409341667.41848,-47.4831,0.04070627,0.58408296,1.14039913,-1.39686733,-11.12612882,-11.32216636,4815728143492.755,3.126,4815728143493.383,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T10:03:00.000Z,72.38517724970356,72772505320.04198,-33.3795,0.07326252,-0.65382896,-0.49913989,-1.35491096,-36.71242417,1.89765282,3849110806441.214,2.4982,7238517724970.771,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
5,3408,USD Coin,USDC,usd-coin,14109,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26164101929.672733,26164101929.672733,False,,6,,,,2023-09-17T10:03:00.000Z,145.49795039413078,226164975554.824,-38.4983,0.00354045,-0.0376481,-0.00183103,-0.00172553,0.00739448,0.00213924,3806823204670.505,2.4712,3806823204670.8955,,2023-09-17T10:04:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 13:05:13.125508
6,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108286535.47,36167977941.125,False,,7,,,,2023-09-17T10:03:00.000Z,36.42204590752012,11554360959.961216,-37.8563,0.32526124,-0.11827304,0.14012193,-4.62313948,-20.99765254,-3.27115288,1278715623929.2588,0.8298,1638992065838.4834,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
7,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141041906383.70523,141041906383.70523,True,,8,,,,2023-09-17T10:03:00.000Z,9.060767651274617,20323733242.199795,-18.0548,0.00020292,-0.07558187,0.57052316,-0.07855665,-9.49769396,0.53847001,1277947942835.579,0.8295,1277947942835.6929,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
8,11419,Toncoin,TON,toncoin,143,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8412438697.250407,,2023-09-17T10:03:00.000Z,358.4873725156905,11986495854.54553,18.091,1.70569748,13.09523328,40.15428019,83.47091216,79.68351874,76.13140764,1230289977248.2817,0.7986,1809485994322.2886,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266547.81527364,557580259.3649158,True,,10,,,,2023-09-17T10:03:00.000Z,2771.316608301931,17166441495.747814,-42.9666,0.3355716,-0.45805572,3.87329465,-13.37796294,-27.72859054,23.1174778,1139749814399.468,0.7397,1545231433238.6235,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89188300636.23566,89188363624.80313,True,,11,71659659264.0,5995309424.846305,,2023-09-17T10:03:00.000Z,12.17232456383726,20808628126.726097,-23.8853,0.10873731,-0.00711903,6.44900184,14.91229242,4.76809854,19.87216288,1085628942641.3534,0.7047,1085629709358.4202,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T10:03:00.000Z,145.56509026076498,6985859264.974941,-40.9029,0.02258043,0.07982859,0.06664206,0.12690914,0.05730571,0.08796354,778465886144.3416,0.5052,778465886143.6783,,2023-09-17T10:04:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 13:05:13.125508
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1229376546.6874495,1356435903.9926293,True,,13,,,,2023-09-17T10:03:00.000Z,602.1785610986524,9707089266.302103,-34.1458,-0.00109088,-0.97184309,-0.95898205,-7.75780097,-20.45165263,-8.68761694,740304199932.6785,0.4806,816816620888.3958,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T10:03:00.000Z,76.21569705339441,25002717214.276176,-14.5189,0.13858793,-0.59730984,-0.62187424,-9.02626417,-29.56025622,-12.34072556,710289831283.0997,0.461,762156970533.8463,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73662726.72743528,84000000.0,False,,15,,,,2023-09-17T10:03:00.000Z,9351.94827551191,32537098174.302147,-23.808,0.32568202,-1.35216561,4.61502066,-1.36326773,-30.83451322,-16.69135575,688890010188.1434,0.4472,785563655142.9371,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T10:03:00.000Z,3864558.6229373366,14984463234.908392,-48.0054,0.04710896,0.06056044,2.80942934,0.23792209,-11.48487701,0.66069576,629825520852.5164,0.4087,629825520852.127,,2023-09-17T10:04:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 13:05:13.125508
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T10:03:00.000Z,0.001063035934928965,8643117282.93906,-18.9503,0.10899851,-1.79144382,-1.35735698,-12.81854851,-5.53616239,1.4572173,626496948392.583,0.4066,626754336614.4196,,2023-09-17T10:04:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 13:05:13.125508
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506568.75,19506568.75,False,,18,,,,2023-09-17T10:03:00.000Z,30975.087036531924,22109049908.877384,-40.9653,-0.04103886,-0.8897762,12.81596232,15.36872273,-13.36437442,99.5072259,604217664815.3438,0.3922,650476827767.3317,,2023-09-17T10:04:05.000Z,,,,,,2023-09-17 13:05:13.125508
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T10:03:00.000Z,903.7438510610967,12864137484.91231,-32.1022,-0.04818114,-0.99741833,1.83351934,0.05293956,-9.42784032,21.60730405,503249736760.2594,0.3266,903743851061.351,,2023-09-17T10:04:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 13:05:13.125508
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286395.9,985239504.0,False,,20,,,,2023-09-17T10:03:00.000Z,536.8882202253253,86431626.3226429,-3.2586,1.51133812,1.24033499,-3.80634627,-5.6569951,-7.43468356,5.0021265,498922919174.35803,0.3239,528963483798.0176,,2023-09-17T10:04:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 13:05:13.125508
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19488087.0,19488087.0,False,,1,,,,2023-09-17T10:08:00.000Z,3867498.292070676,946314207304.5824,-42.2321,0.08531692,0.34227774,2.9628815,0.5188332,-11.48341613,0.71634249,75370143188224.75,48.9068,81217464133484.75,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
1,1027,Ethereum,ETH,ethereum,7394,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120224406.72279915,120224406.72279915,True,,2,,,,2023-09-17T10:08:00.000Z,237763.1387686374,386098163931.7417,-38.9082,0.13103782,0.04788274,0.72085008,-3.00896734,-14.46812067,-5.17899316,28584932299009.996,18.5512,28584932299010.176,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
2,825,Tether USDt,USDT,tether,62379,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T10:08:00.000Z,145.5390421917361,1794583472481.0298,-37.005,0.00856902,-0.0001329,0.05070689,0.07798636,0.03033003,0.07839889,12085842013139.916,7.8434,12434448070196.822,,2023-09-17T10:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 13:10:13.948387
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848317.95479125,153848317.95479125,False,,4,,,,2023-09-17T10:08:00.000Z,31292.777419587957,47149383638.65053,-47.7661,0.03359209,0.56340527,1.12667606,-1.56890046,-11.2098163,-11.35599074,4814341170137.28,3.1239,4814341170137.1,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T10:08:00.000Z,72.39294541952353,71875152992.35477,-34.0471,0.05128556,-0.59262713,-0.52203856,-1.38016961,-36.91941916,1.84945707,3849523881984.2524,2.4982,7239294541952.443,,2023-09-17T10:09:05.000Z,,,,,,2023-09-17 13:10:13.948387
5,3408,USD Coin,USDC,usd-coin,14109,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26164101929.672733,26164101929.672733,False,,6,,,,2023-09-17T10:08:00.000Z,145.50964084556952,223684005004.3281,-39.3012,0.00156593,-0.01171676,0.00661437,0.01689858,0.02419203,-0.00193625,3807129074833.552,2.4704,3807129074833.6084,,2023-09-17T10:09:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 13:10:13.948387
